training,kpi_performance,boss_survey,city_size,years_since_promotion,job_satisfaction,half_day_leaves,team_size,rank,age,salary,gender,exit
4,.72090888,.70312661,9.3999996,4,.61881638,4,6,3,42,46.093979,1,0
2,.76008373,.49938133,.89999998,2,.81562603,3,7,3,39,42.479507,1,0
3,.65224272,.47921044,6.0999999,4,.75806391,5,7,2,37,35.129639,0,0
2,.77698821,.28927103,4.3000002,4,.38471574,5,4,1,39,41.761093,1,0
4,.61206388,.41214767,.89999998,3,.92720652,5,5,3,37,39.0056,1,0
4,.70503432,.7282517,2.2,4,.8334316,3,6,2,42,35.518478,1,0
3,.83552724,.74609512,2.2,3,.78856915,2,5,1,41,31.955139,0,0
4,.73046607,.73721939,4.3000002,3,.79579431,6,6,4,41,45.352661,1,0
3,.71004188,.39611208,4.3000002,3,.66174525,5,6,1,36,40.789032,1,0
2,.66627049,.43695128,6.0999999,4,.33474737,6,9,3,48,45.348312,1,0
3,.73491091,.68987989,2.2,4,.68535793,4,9,1,27,43.0681,1,0
3,.7389977,.42876279,6.0999999,3,.80739129,4,6,2,39,38.361229,0,0
3,.64635468,.59895468,2.2,3,.8790952,4,8,2,49,36.815994,1,0
3,.87946904,.8290261,2.2,2,.83118987,2,7,1,32,30.898865,0,0
2,.63209373,.47652385,4.3000002,4,.43848324,6,6,3,40,43.810287,1,0
2,.74367392,.32818097,2.2,4,.71227759,2,5,3,37,42.197113,1,0
3,.65062386,.19199912,9.3999996,3,.78977168,4,7,4,42,51.483063,1,0
3,.84155875,.75607401,9.3999996,3,.62364835,3,6,2,40,46.60981,1,0
2,.68204844,.89041632,4.3000002,4,.74118805,5,2,1,44,35.39035,0,0
2,.69401824,.63136137,9.3999996,4,.62373567,4,5,1,35,32.532257,1,0
3,.52894169,.41089615,.89999998,4,.80279601,4,9,1,38,35.223862,0,0
2,.62653166,.47867316,4.3000002,4,.48828954,4,7,1,38,32.034027,0,0
2,.60171139,.28214148,.89999998,5,.56700259,5,9,1,33,37.059952,0,0
3,.714315,.50836533,2.2,5,.64917153,3,7,1,40,27.689789,0,0
3,.66837889,.34400922,.89999998,4,.57785851,3,8,2,31,29.709503,0,0
3,.52152729,.64322209,2.2,5,.87218213,3,6,2,39,35.026917,0,0
3,.66146904,.74036753,4.3000002,4,.96421063,5,6,3,39,47.356438,1,0
2,.64081746,.28094462,6.0999999,4,.60290158,3,6,2,30,31.551239,1,0
3,.62503248,.80219585,9.3999996,3,.88857603,4,7,1,31,34.090103,0,0
3,.42623398,.093440101,4.3000002,5,.59947145,6,7,3,40,36.280045,0,0
2,.7734316,.58813286,4.3000002,4,.57253391,4,6,1,39,38.834717,1,0
3,.76882291,.20752797,9.3999996,3,.33047211,4,7,2,45,31.812378,1,0
3,.73083192,.57207483,4.3000002,4,.43918639,5,8,1,29,39.659073,0,0
3,.52752668,.34842122,9.3999996,5,.53957856,5,4,1,35,28.676514,0,0
2,.68179166,.67655075,.89999998,3,1.1551769,4,4,1,37,38.2855,1,0
2,.67514008,.45647109,6.0999999,2,1.0289053,2,4,4,49,45.755852,1,0
3,.60321063,.52496684,6.0999999,4,.61994863,6,7,1,29,29.707367,0,0
2,.63592964,.42554766,6.0999999,5,.49341848,5,5,1,36,34.131226,1,0
2,.71094245,.47081602,4.3000002,4,.59675777,6,5,1,35,45.778908,1,0
3,.64815688,.2896837,6.0999999,4,.52831429,4,7,1,38,33.990295,0,0
3,.69811159,.47547516,2.2,3,.48863661,6,7,1,39,26.715088,0,1
2,.70752716,.34623009,2.2,3,.60313463,6,5,1,37,38.577927,0,0
3,.65999937,.50963336,4.3000002,3,.9753626,6,10,3,38,45.313477,1,0
2,.75154012,.45424005,6.0999999,2,.43754178,5,8,1,39,34.972443,1,0
2,.94289571,.63150603,9.3999996,3,.4280405,6,8,1,37,43.885139,1,0
3,.59841669,.53546417,2.2,3,.95040429,5,8,3,35,39.751724,1,0
2,.72172105,.51744205,9.3999996,3,.4910965,4,8,1,35,36.741013,1,0
3,.86936373,.59651965,.89999998,3,.53809589,4,6,1,30,38.80941,0,0
2,.76158649,.45350686,2.2,3,.68507338,4,8,1,36,40.322495,1,0
3,.77110201,.61949611,9.3999996,4,.33100671,7,7,1,37,36.190521,1,0
4,.8627134,.21209845,6.0999999,2,.25419703,4,10,1,30,26.356796,0,0
4,.66290355,.95459664,9.3999996,3,1.0339389,6,6,4,47,49.219002,1,0
2,.70254052,.61681587,6.0999999,4,.4693231,6,11,2,42,37.479889,1,0
3,.84393114,.41848782,4.3000002,3,.58895397,3,6,1,43,30.425415,0,0
3,.7478317,.27556646,9.3999996,4,.32387751,4,8,1,30,35.208588,0,1
3,.43587655,.5111202,6.0999999,4,1.0952419,3,8,1,32,31.421509,0,0
2,.60099542,.62869853,4.3000002,4,.90790927,4,2,2,39,33.344589,0,0
3,.82250988,.99595165,9.3999996,4,.68002033,3,3,2,44,37.39077,1,0
2,.57468057,.41857025,9.3999996,3,.49405709,4,9,1,39,31.377625,0,0
2,.77118969,.74022686,2.2,4,.55615777,3,5,1,42,31.07518,0,0
3,.71144271,.32892415,6.0999999,3,.80600631,4,5,1,34,36.130829,0,0
2,.79803562,.70568341,9.3999996,3,.53972667,4,7,2,43,49.206863,1,0
3,.69362086,.50133854,.89999998,4,.57288313,4,8,3,37,45.391609,1,0
3,.46404502,.3589884,6.0999999,4,.63663721,8,9,4,42,48.729462,1,0
3,.77652913,.48791352,9.3999996,3,.70882624,6,6,4,51,56.889954,1,0
2,.59155858,.53741372,2.2,5,.46426463,4,10,1,36,37.910072,1,0
2,.53018486,.24701706,4.3000002,5,.36355034,6,8,1,43,29.666794,0,0
2,.64582771,.41960171,2.2,4,.50314307,3,10,1,30,32.920013,1,0
3,.57495052,.67165065,6.0999999,3,.94837821,5,6,4,40,44.090416,1,0
3,.73289251,.73329687,6.0999999,3,.82430828,4,6,1,41,36.278488,1,0
2,.47339681,.12543932,9.3999996,5,.36141276,7,7,1,36,32.989075,0,1
3,.64995426,.24713068,6.0999999,4,.57333577,6,8,2,40,43.139534,1,0
3,.67564201,.79469478,6.0999999,3,.77576834,5,10,1,42,33.706451,1,0
3,.67698896,.46967152,4.3000002,3,.9775821,4,5,1,38,33.43779,0,0
3,.80633539,.41012418,9.3999996,5,.54593855,4,6,1,39,29.633469,0,0
2,.82513636,.40229794,2.2,4,.37948638,5,11,2,41,50.039284,1,0
3,.62622076,.50073671,.89999998,3,.91216058,4,5,1,42,37.922531,0,0
2,.64727736,.45025524,9.3999996,5,.27316272,6,9,1,35,38.707855,1,1
3,.74367207,.64503074,6.0999999,3,.72654498,5,6,1,32,38.404488,1,0
3,.56114644,.19439253,4.3000002,5,.45331481,4,6,2,36,36.575424,1,0
3,.75298333,.26090422,.89999998,3,.60947162,5,6,1,37,34.420227,0,0
2,.77712196,.9475944,4.3000002,3,.94385397,5,7,1,36,47.142044,1,0
2,.6569075,.39360285,9.3999996,4,.56295478,5,9,3,42,37.823776,1,1
3,.53291982,.15924279,2.2,3,.53693259,4,9,4,40,38.672958,1,1
3,.67737639,.53734398,2.2,5,.50715393,3,5,1,38,34.721848,0,0
3,.6415965,.5113923,2.2,3,.72502857,4,8,1,35,41.683304,1,0
3,.6951037,.3528966,4.3000002,3,.73026729,5,9,4,37,43.61084,1,0
3,.77104765,.73636633,9.3999996,3,.71184593,3,6,2,35,34.924118,1,0
2,.88245147,.21281795,9.3999996,3,.17497453,3,7,2,42,29.971985,0,0
3,.63675386,.4082858,9.3999996,4,.63045138,4,8,4,38,38.967018,1,0
3,.67096072,.58428216,9.3999996,3,.74656463,5,5,2,39,35.574341,1,0
3,.84618336,.51345897,9.3999996,3,.25701493,6,11,1,34,30.178024,0,0
3,.70294046,.7837519,9.3999996,2,.84794629,5,7,1,41,38.041466,1,0
2,.53054082,.69220531,9.3999996,4,.84214413,5,5,2,44,33.665634,0,0
3,.80262339,.64525628,6.0999999,3,.63349009,5,5,2,37,43.713783,1,0
3,.82071924,.56845886,.89999998,4,.51574212,5,8,3,39,47.73362,1,0
2,.56406647,.71711582,4.3000002,4,.92563653,2,8,2,38,34.003494,1,0
3,.76940435,.24621733,6.0999999,4,.15223083,6,9,1,40,38.221817,1,1
3,.66115117,.60987896,4.3000002,4,.35139447,4,9,1,32,32.652054,0,0
3,.84750557,.53077543,2.2,4,.58059645,3,6,1,37,38.416534,0,0
3,.56551641,.66026634,2.2,4,.71095753,7,5,1,36,41.428688,1,0
3,.70997673,.47611436,4.3000002,3,.7487126,4,8,3,43,46.897652,1,0
2,.8172155,.50401914,4.3000002,3,.68534994,3,7,2,45,48.60041,1,0
2,.64020932,.30589652,2.2,5,.55149096,4,7,1,37,35.474289,1,0
2,.6917575,.64294899,4.3000002,4,.49081153,3,9,1,36,40.047531,1,0
2,.52664703,.51523554,6.0999999,3,.68731642,4,9,3,39,37.826996,1,0
3,.80889928,.48233584,9.3999996,3,.73467499,3,5,2,37,38.038422,1,0
3,.72135085,.25819185,6.0999999,4,.24937928,4,11,1,35,32.793625,1,0
2,.6052106,.71877164,.89999998,3,.58675903,5,7,4,38,57.176529,1,0
2,.71787107,.44414902,4.3000002,4,.54572803,4,9,1,41,43.106071,1,0
3,.87921357,.50528997,6.0999999,4,.33319667,4,6,1,34,34.111603,0,0
2,.78059489,.44042829,6.0999999,3,.39775866,4,9,3,37,39.750648,1,0
4,.84275067,.45013052,9.3999996,2,.99527693,2,4,2,33,35.122452,0,0
1,.53820479,.26431108,6.0999999,5,.25568643,6,9,1,36,33.954819,0,1
2,.81821823,.81503433,9.3999996,4,.50795054,4,8,1,30,40.607338,1,0
2,.53648978,.29098698,2.2,5,.50981754,8,9,1,35,42.642418,1,1
2,.68772036,.41095582,4.3000002,3,.6727522,4,8,4,46,45.016983,1,0
3,.68689144,.55055422,9.3999996,4,.68688732,5,3,2,39,39.415192,1,1
3,.67184114,.68694478,6.0999999,4,.83139479,6,3,1,36,35.23613,1,0
2,.70081425,.79413962,2.2,3,.5244264,4,10,1,39,36.97998,1,0
2,.64831948,.43766797,.89999998,4,.56857723,3,9,1,43,32.631226,0,0
3,.69349009,.66506714,9.3999996,2,.94029915,5,7,2,39,40.654045,1,0
3,.68454975,.50956666,9.3999996,3,.64493924,6,6,1,37,35.684265,0,0
3,.76345026,.70868367,9.3999996,4,.56088048,6,6,2,43,42.440643,1,0
3,.8090902,.28501922,6.0999999,3,.28048998,5,11,1,39,35.372635,1,1
3,.74972045,.17380849,4.3000002,4,.26886871,5,7,1,36,38.819328,0,1
3,.5162738,.22532317,9.3999996,4,.12626295,7,11,2,40,32.732697,1,1
3,.57311463,.53090525,2.2,4,.68864328,5,10,1,43,36.692596,0,0
3,.82256329,.56785333,9.3999996,5,.54659241,5,5,3,39,58.484543,1,0
3,.57096565,-.039932538,6.0999999,4,.44564039,5,11,2,43,36.117493,0,1
2,.60116494,.32034066,6.0999999,4,.56115454,5,8,2,36,37.731041,1,0
3,.81748366,.63139045,9.3999996,4,.45252883,4,8,1,34,38.020813,0,0
3,.64871109,.49410817,2.2,5,.47172871,4,8,1,30,27.609695,0,0
3,.69789743,.14233199,4.3000002,3,.53654695,5,8,3,43,42.702499,1,1
3,.63626689,.08461909,.89999998,4,.81149524,3,5,1,38,33.298187,0,1
3,.48799196,.42910537,4.3000002,3,.93702006,5,7,3,48,42.214432,1,0
3,.85065818,.46032697,6.0999999,3,.5654707,4,6,2,40,48.155716,1,0
2,.39070675,.78411484,6.0999999,4,1.0572731,5,9,4,35,46.550751,1,0
2,.80770898,.6768567,9.3999996,3,.49174625,6,6,1,40,39.521812,1,0
3,.70358366,.23806436,4.3000002,4,.57398295,4,7,2,47,40.849899,0,1
3,.55672437,.1609941,6.0999999,4,.66049081,5,7,1,23,33.004486,1,1
3,.91617996,.54306775,.89999998,3,.81050575,3,4,1,42,57.840706,1,0
3,.75725222,.62017709,9.3999996,4,.52039468,4,7,1,39,30.9039,0,0
2,.838947,.32368666,2.2,3,.58427501,2,8,2,36,37.31649,1,0
2,.69442552,.5890649,6.0999999,5,.57727945,5,8,1,34,38.360611,1,0
2,.71480149,.26444447,6.0999999,4,.47443548,4,8,1,38,31.944336,0,0
2,.74749064,.90841085,9.3999996,4,.42518952,6,5,1,36,44.127548,1,0
2,.59473807,.4539901,9.3999996,5,.63360572,5,5,1,37,32.212265,0,0
3,.61452436,.36641124,4.3000002,3,.9978745,5,7,3,35,39.96225,1,0
3,.92289126,.49023095,9.3999996,3,.45311671,3,9,1,36,32.301056,0,0
3,.81023329,.53399485,9.3999996,3,.39008331,4,9,3,40,42.121841,1,0
3,.6995399,.61018026,4.3000002,3,.62144619,5,7,1,40,34.151154,1,0
3,.72181922,.1649987,9.3999996,4,.18843794,6,9,3,49,36.53476,0,0
3,.85316902,.5098052,6.0999999,3,.55508816,4,8,1,35,41.198364,1,0
3,.67869854,.56695598,9.3999996,3,.76482612,2,5,1,29,34.127457,1,0
2,.54261333,.4409171,6.0999999,4,.61839879,5,6,3,38,40.939034,1,0
3,.67098802,.50531799,4.3000002,4,.66789496,6,8,2,39,50.494232,1,0
2,.60384524,.50569898,4.3000002,4,.76127559,3,4,1,34,30.073975,1,0
3,.73744661,.32956702,9.3999996,3,.56815207,2,6,1,39,33.361176,1,1
3,.82315052,.6125288,6.0999999,2,.78814864,3,7,1,27,40.148186,0,0
2,.6464445,.22322369,4.3000002,4,.35604507,5,9,1,34,33.457626,1,1
2,.66404122,.57821083,.89999998,3,.69896257,4,7,1,39,33.198746,0,0
3,.74554139,.72912741,4.3000002,4,.62294424,6,6,3,42,48.309242,1,0
3,.6814816,.45211539,9.3999996,4,.51947761,5,8,2,43,41.24688,1,0
3,.67031586,.74446547,2.2,3,.68903679,5,10,1,35,37.134995,1,0
3,.78960192,.46388668,6.0999999,3,.44905859,3,8,3,41,46.046509,1,0
4,.87287414,.64008701,6.0999999,2,.81331265,4,5,1,35,38.889481,1,0
3,.7932173,.58740866,9.3999996,4,.40813741,4,6,3,38,39.581734,1,0
2,.74336046,.36188799,2.2,4,.51846641,4,6,1,37,32.398788,0,0
3,.70810509,.33353856,4.3000002,3,.65504265,5,3,3,37,42.335342,1,1
2,.63300657,.4401851,4.3000002,4,.60202372,4,5,2,37,32.667419,1,0
3,.66788864,.71787769,9.3999996,4,.61193866,7,7,4,42,47.025574,1,0
2,.73461628,.70761561,4.3000002,4,.69003969,5,9,1,28,35.161469,0,0
2,.88128537,.59388548,6.0999999,3,.39170581,5,7,1,29,44.454788,1,0
3,.64887476,.4843201,6.0999999,3,.74011356,5,7,4,48,49.109497,1,0
3,.67038614,.45088714,6.0999999,3,.6616323,3,6,1,34,28.920776,0,0
2,.57583863,.32628155,6.0999999,4,.42140377,5,11,1,35,30.504776,1,0
3,.63646966,.58502328,.89999998,3,1.0402017,2,2,1,29,32.706116,0,0
2,.56293041,.22131002,6.0999999,4,.6109798,7,7,2,34,40.257874,1,0
2,.75214148,.52927858,4.3000002,3,.55752623,4,9,1,36,33.569763,0,0
2,.73706686,.88282728,9.3999996,4,.60209924,5,6,1,35,37.062126,0,0
3,.73758072,1.0412147,2.2,2,.86262411,3,7,2,39,42.393112,0,0
2,.56948739,.56152177,6.0999999,4,.64513958,4,8,1,42,34.168686,0,0
2,.69460654,.4223429,2.2,3,.69662017,4,5,1,41,35.419022,0,0
3,.61220789,.37287644,4.3000002,4,.64943552,5,7,1,38,28.599976,0,1
2,.65908015,.42643467,4.3000002,4,.31346387,7,8,1,29,36.825378,1,0
3,.63592303,.43882778,4.3000002,3,.74541634,6,6,1,40,39.103867,0,0
3,.62929881,.35214674,6.0999999,4,.5576908,5,7,1,40,35.2854,1,1
3,.73541856,.89541954,6.0999999,2,.93511152,4,6,2,38,42.855476,1,0
3,.80597425,.58438963,6.0999999,3,.51302201,5,8,2,40,44.747414,1,0
3,.55530512,.65929586,6.0999999,4,.60180795,4,8,1,34,36.555084,1,0
2,.63335466,.49708402,4.3000002,4,.61973071,5,6,1,39,39.647392,1,0
3,.75887513,.28740084,6.0999999,3,.50824362,4,8,1,29,34.597,0,0
3,.55631089,.51351303,6.0999999,5,.42573041,6,11,1,34,29.025848,0,0
3,.71907312,.55723202,2.2,4,.81564939,4,9,1,34,46.498871,1,0
2,.72231311,.79100811,6.0999999,3,.65291458,3,7,1,35,37.881844,0,0
3,.66440552,.67248768,4.3000002,3,.79860049,5,9,4,40,66.979317,1,0
3,.75780094,.65931845,.89999998,2,.85637414,4,9,4,43,56.286758,1,0
3,.73495293,.53611577,4.3000002,3,1.0096498,4,4,3,46,47.045197,1,1
2,.66076583,.76277876,4.3000002,3,.62521327,5,6,1,28,37.674133,0,0
2,.78515679,.49590808,9.3999996,4,.2369087,6,10,2,34,44.81752,1,0
2,.691899,1.053998,2.2,4,.87168568,3,5,1,42,34.886581,1,0
2,.67771614,.2961677,.89999998,4,.28593552,4,10,3,39,37.044739,1,1
3,.62814856,.37446058,9.3999996,4,.77387041,2,2,3,39,34.673141,0,0
3,.68871033,.24029312,2.2,2,.45160764,5,9,1,45,26.862,0,0
2,.8571732,.41684946,6.0999999,3,.40382445,6,9,1,31,42.374336,1,0
3,.75716084,.58693016,2.2,3,.75948042,4,5,2,33,56.367081,1,0
3,.82360864,.61074412,9.3999996,3,.43371534,5,8,1,36,36.169647,0,0
2,.73331136,.32571161,6.0999999,5,.24804685,5,7,2,42,39.154961,1,1
3,.48963457,.17320862,9.3999996,4,.76332045,7,6,3,39,44.159889,1,0
3,.68957508,.46246687,9.3999996,4,.5783233,6,6,1,38,32.348679,0,0
3,.49514461,.5972898,.89999998,4,.69883662,6,8,1,28,35.49057,0,0
2,.59363198,.4220638,9.3999996,4,.68205678,6,8,1,38,39.229851,1,0
3,.80166793,.41070682,4.3000002,3,.73420757,3,8,4,45,38.952713,1,0
3,.70290041,.31371242,4.3000002,4,.34636992,4,10,3,32,37.380043,1,0
2,.5291574,.71104693,2.2,4,.46729785,5,9,1,40,31.448822,0,0
2,.55428302,.81068772,4.3000002,3,.90153718,4,10,2,31,41.809082,1,0
2,.68704104,.19604416,2.2,4,.3669849,4,11,2,35,39.441872,1,0
3,.54751277,.46358591,2.2,3,.92436361,6,7,1,36,33.049377,0,0
3,.8281154,.6186471,9.3999996,2,.63637799,5,7,4,45,60.316063,1,0
3,.73798382,.62009001,2.2,4,.82509899,6,7,1,31,39.808411,0,0
3,.61984479,.46857089,6.0999999,4,.49447009,8,7,2,32,42.279922,0,0
2,.84620053,.64543241,2.2,3,.56402832,4,7,1,38,41.982475,1,0
3,.64200795,.43226519,9.3999996,4,.65918326,5,7,1,36,34.521103,0,0
2,.66905767,.37010738,6.0999999,4,.36230308,5,9,2,48,48.347145,1,0
3,.7944541,.60655266,6.0999999,3,.62122279,4,11,3,37,43.589584,1,0
3,.65651411,.66787231,4.3000002,4,.9723894,2,4,1,40,29.754929,0,0
3,.82707,.81513435,9.3999996,3,.7065466,3,7,1,30,33.610077,0,0
2,.7438013,.50110441,6.0999999,3,.55221599,3,5,1,30,30.764862,0,0
2,.9217118,.63464785,4.3000002,3,.34598431,4,10,1,36,42.432289,1,0
2,.69007272,.23794511,4.3000002,4,.58751309,4,5,2,40,37.779617,1,1
1,.68759114,.54637098,.89999998,4,.5584603,5,8,1,28,43.445007,1,0
2,.844491,.58206588,2.2,4,.60692865,3,5,3,38,42.987717,1,0
2,.7274211,.44449088,2.2,4,.71584857,4,7,3,31,41.397934,1,0
3,.84963876,1.1349475,6.0999999,3,.94213802,3,4,3,46,55.27063,1,0
2,.85705996,.57976878,9.3999996,3,.31316,5,6,1,33,29.747482,0,0
3,.73327786,.59782851,6.0999999,3,.56470412,6,6,1,27,34.770554,1,0
2,.64229119,.58642882,6.0999999,4,.72789729,3,7,2,40,30.526779,0,0
3,.89375383,.30084813,.89999998,4,.71334589,3,4,2,46,47.634445,1,0
3,.59905064,.58086479,6.0999999,5,.68294269,6,5,1,30,35.703369,0,0
2,.82175457,.68237805,2.2,4,.52085727,2,5,3,38,47.054771,1,0
3,.74516416,.30458757,9.3999996,3,.56665951,3,5,3,44,35.830215,1,0
2,.96173334,.40846103,6.0999999,4,.19397311,4,8,2,40,43.477768,1,0
3,.68238163,.68627882,6.0999999,4,.59449589,7,7,1,41,41.812874,0,0
3,.70468831,.09357281,6.0999999,5,.41587061,4,4,4,45,39.324272,1,0
2,.75139105,.48448309,2.2,4,.48934269,5,8,2,43,40.426605,1,0
3,.78429103,.71007985,4.3000002,3,.80954069,2,7,2,40,35.515274,1,0
3,.59815866,.68562353,4.3000002,3,.94445735,6,5,5,40,63.404732,1,0
2,.73939407,.48886558,2.2,3,.58093613,5,9,1,31,37.282578,0,0
3,.47106093,.63942492,9.3999996,4,.73013288,7,10,2,42,41.719391,1,0
3,.57028794,.60595226,9.3999996,4,.732728,6,6,1,38,36.101593,0,0
3,.83277279,.36243641,6.0999999,3,.60442525,1,5,4,39,49.68586,1,0
1,.78595006,.28112128,4.3000002,4,.26449668,4,10,2,43,40.719391,1,1
3,.7051363,.40365416,9.3999996,3,.38327032,7,9,1,36,39.347748,0,0
3,.75102663,.77842802,.89999998,3,.84629518,4,6,3,44,37.341179,1,0
3,.71979767,.60913682,4.3000002,4,.70825666,4,5,1,33,37.369446,1,0
3,.70956331,.47107396,4.3000002,3,.65389067,5,6,1,42,33.9944,0,0
4,.79327738,.041324329,6.0999999,3,.2128139,7,10,1,46,33.357178,0,1
3,.83008659,.35167304,9.3999996,3,.31951964,4,7,2,44,39.631325,1,1
3,.76102853,.20301887,9.3999996,3,.28044814,5,11,1,29,28.243973,0,1
3,.62851393,.32897872,4.3000002,3,.52042747,6,10,1,35,38.176025,1,0
2,.73548216,.97923517,.89999998,4,.69650435,4,9,1,34,40.428284,1,0
3,1.0036111,-.12860689,6.0999999,3,.25100732,3,8,4,50,52.700653,1,1
2,.78436267,.70825762,6.0999999,2,.73623401,5,5,3,40,43.354156,1,0
3,.56296951,.44342002,6.0999999,4,.56424308,6,10,1,35,32.44577,0,0
3,.88152164,.39528841,6.0999999,3,.49990153,4,7,3,39,47.836594,1,0
2,.81947803,.75655305,9.3999996,4,.34247884,5,8,1,34,41.961479,1,0
3,.80004603,.35534701,9.3999996,2,.68528968,2,9,2,34,36.743607,0,0
2,.77382207,.64713573,4.3000002,3,.81308866,3,2,3,40,38.452461,1,0
3,.56748188,.52833879,2.2,3,.85550332,4,7,1,36,30.73262,0,0
2,.67774576,.6030975,9.3999996,4,.45967042,6,8,1,36,40.593338,1,0
3,.79007745,.28962645,2.2,4,.38334376,5,7,2,40,41.081558,1,0
3,.69729298,.17569859,6.0999999,3,.65756416,4,4,2,34,35.78096,1,0
2,.69108361,.3491289,6.0999999,5,.42074847,5,8,1,35,29.030548,0,0
3,.76344419,.50303239,9.3999996,4,.62438393,4,6,1,31,35.64801,0,0
3,.65649521,.40791988,2.2,4,.526824,5,6,1,39,37.657883,1,0
3,.64726126,.24952888,9.3999996,3,.59521568,3,10,3,43,37.073174,0,0
3,.93865299,.75599205,2.2,3,.69418925,4,8,2,39,52.653313,1,0
2,.68247366,.46146131,9.3999996,3,.36484876,4,9,1,33,33.284119,0,0
3,.62541676,.13240829,9.3999996,3,.59855682,4,10,1,38,32.660339,0,1
3,.82572442,.56087214,.89999998,3,.62790841,3,9,2,38,40.458298,1,0
3,.52909511,.26793656,4.3000002,4,.62015879,8,7,1,36,33.592911,0,0
3,.84091628,.37751102,.89999998,3,.54630941,4,10,3,40,42.518295,1,1
2,.57608676,.430859,4.3000002,4,.68734139,6,5,1,40,32.932678,0,0
3,.89040196,.40222996,6.0999999,3,.60361075,3,5,3,40,38.069702,1,0
2,.49054614,.20888403,4.3000002,5,.32239527,6,9,1,36,27.856537,0,0
3,.70844203,.45912516,2.2,4,.48966071,4,6,1,34,35.468323,0,0
3,.71629488,.69106764,9.3999996,3,.97775954,5,5,4,48,45.296768,1,0
3,.72343123,.24573919,4.3000002,3,.22038677,6,9,1,44,42.361404,1,1
4,.69508803,.7598666,6.0999999,2,.88320792,4,5,3,42,51.214432,1,0
2,.71969259,.34578592,4.3000002,3,.13970871,6,12,2,41,50.631226,1,0
2,.61116719,.43747166,9.3999996,4,.28898054,7,11,4,49,56.101349,1,0
2,.75824678,.49279356,4.3000002,3,.52719009,6,7,2,42,36.36908,1,0
2,.76912391,.51786518,2.2,4,.44170862,2,9,1,31,30.542084,0,0
2,.7891705,.34572843,2.2,3,.39403459,4,6,1,36,36.28006,1,0
4,.70054984,.29324859,2.2,4,.48872396,4,9,4,50,40.219818,1,0
2,.82273507,.64014077,9.3999996,3,.52775753,5,9,1,28,39.640396,1,0
3,.64077711,.55361801,6.0999999,4,.77978736,5,9,2,34,43.952003,1,1
3,.76853108,.46641874,9.3999996,3,.59351337,5,7,4,45,61.127235,1,0
2,.70344436,.23215978,2.2,3,.19656081,4,12,1,38,35.061325,1,0
2,.75525641,.33201253,2.2,3,.63108313,3,6,3,41,37.406281,1,0
3,.87041098,.67261451,6.0999999,3,.51976615,4,7,3,39,45.765549,1,0
3,.59792984,.49600819,2.2,4,.73790365,4,8,3,46,40.053772,1,0
2,.5603056,.2157516,6.0999999,3,.44759101,6,9,1,35,25.127426,0,1
3,.60059249,.86666459,4.3000002,4,.8987534,4,6,1,34,39.905251,1,0
2,.6773591,.25188437,4.3000002,3,.38924575,5,10,3,36,52.250031,1,1
3,.61359924,.65176368,9.3999996,4,.7951231,4,5,5,48,52.266457,1,0
2,.73490137,.41988164,6.0999999,5,.47342843,3,9,1,39,39.865639,0,1
2,.77503169,.50898367,9.3999996,3,.56567538,4,8,1,36,38.041031,1,0
3,.79552376,.5836556,4.3000002,3,.53911054,4,8,1,34,35.361496,0,0
3,.75624335,.50583386,2.2,4,.7554974,5,7,3,42,43.618324,1,0
3,.5408228,.49527463,6.0999999,4,1.0422273,4,4,2,41,42.121506,1,0
3,.81037891,.33949512,6.0999999,4,.26409912,7,6,1,37,30.023499,0,0
3,.74406886,.81598711,4.3000002,3,.71872777,6,9,1,38,36.833984,0,0
3,.75436574,.5037021,6.0999999,3,.59125161,4,7,1,39,35.617432,0,0
3,.70099151,.19622183,6.0999999,3,.59507245,5,8,1,36,42.213371,1,0
2,.73652941,.63537198,4.3000002,4,.4152025,4,7,1,34,29.662643,0,0
3,.63527304,.43755341,2.2,4,.58011651,4,9,2,42,39.832108,0,0
2,.62699646,.60697901,6.0999999,5,.61224329,5,4,1,36,35.86145,1,0
2,.76096958,.40278804,4.3000002,4,.46161094,4,8,2,40,57.918671,1,0
3,.53598785,.41242975,6.0999999,3,.91837466,4,8,4,47,34.622253,1,0
3,.79413021,.16551289,4.3000002,3,.75329548,2,6,2,37,38.9328,0,1
3,.7375533,.43562335,2.2,3,.59170651,6,7,4,49,55.362724,1,0
2,.6768052,.47442457,6.0999999,4,.49932048,6,9,4,42,59.401314,1,0
2,.65214801,.15131696,6.0999999,5,.48043194,4,9,2,43,35.245239,0,1
3,.67118585,.4589006,2.2,3,.61064035,4,11,1,34,34.91214,0,0
2,.63868856,.36081788,2.2,5,.57331479,3,7,2,39,32.061722,0,0
2,.73799187,.268904,2.2,4,.33388221,4,6,1,42,35.913177,0,0
3,.57055616,.78454924,4.3000002,4,.61455196,5,9,1,35,28.37941,0,0
3,.45346126,.56921309,2.2,4,.95479381,4,7,2,36,31.253372,0,0
3,.64514911,.29854664,6.0999999,3,.87194705,3,7,2,37,38.288765,1,0
2,.82312822,.8041752,2.2,4,.70886016,4,10,1,31,41.196754,1,0
3,.86843997,.5409863,6.0999999,3,.43839648,4,6,1,36,33.753052,1,0
3,.71955258,.43443203,6.0999999,4,.54410905,5,9,1,34,35.9711,0,0
3,.6530633,.41861847,9.3999996,3,.67374551,5,2,2,35,39.054146,1,0
